TIMESTAMP,PROCESS STATUS,GRAMMAGE,POROSITY,MOISTURE,PULP1,PULP2,BROKE_C,BROKE_M,PARTICLE_POLYMER,POLYMER_CONSUMPTION,POLYMER_FLOW,PARTICLE_CONSUMPTION,PARTICLE_FLOW,RETENTION_RMI,ASH_RETENTION_RMI,WW_CONSISTENCY,WW_ASH_CONSISTENCY,WW_TURBIDITY,WW_pH,WW_CONDUCTIVITY,FILLER_FLOW,FREENESS_PULP1,FIBER_LENGTH_PULP1,FREENESS_PULP2,FIBER_LENGTH_PULP,FREENESS_MACHINE_CHEST,FIBER_LENGTH_MACHINE_CHEST,FREENESS_HEADBOX,FIBER_LENGTH_HEADBOX,FINES_A_HEADBOX,FINES_B_HEADBOX,CONSISTENCY_HEADBOX,ASH_CONSISTENCY_HEADBOX,TEMPERATURE_HEADBOX,AIR_CONTENT_HEADBOX,DEFOAMER_FLOW,OBA_FLOW,STARCH_DOSAGE,FURNISH_FLOW,MACHINE_SPEED_OPTIREEL,PRODUCTION,WATER_REMOVAL,WEB_BREAK,
11.6.2001 6:00,1,43.113,269.9,2.324,30.78,50.22,19,14,84,681.695,42.979,574.268,35.883,71.423,28.214,1.783,0.666,3899.803,7.803,339.498,3.025,542.883,2.299,113.05,0.841,183.401,1.362,86.952,1.305,34.173,26.327,6.244,0.928,46.589,0.059,0.37,581.034,5203.327,150.773,1299.7,18.303,1568.734,1,
11.6.2001 6:05,1,43.04,271.2,2.314,30.78,50.22,19,14,84,682.347,43.175,576.87,36.088,71.522,30.189,1.807,0.648,3936.465,7.795,339.454,3.022,542.883,2.299,113.05,0.841,183.401,1.362,86.952,1.305,34.173,26.327,6.344,0.929,46.577,0.059,0.37,580.057,5211.705,151.079,1299.7,18.287,1563.064,1,
11.6.2001 6:10,1,43.15,270.6,2.327,30.78,50.22,19,14,84,681.901,43.116,570.6,35.678,71.018,35.31,1.817,0.625,3948.256,7.806,341.129,3.019,536.181,2.306,113.05,0.841,183.401,1.362,86.952,1.305,34.173,26.327,6.268,0.966,46.557,0.062,0.37,579.243,5177.479,150.619,1299.7,18.33,1567.469,1,
11.6.2001 6:15,1,43.107,269.6,2.322,30.78,50.22,19,14,84,679.12,43.038,578.639,36.205,70.926,30.353,1.8,0.651,3927.041,7.794,338.7,3.016,536.181,2.306,110.941,0.833,183.401,1.362,86.952,1.305,34.173,26.327,6.194,0.935,46.557,0.058,0.37,579.569,5199.019,151.419,1299.7,18.31,1564.526,1,
11.6.2001 6:20,1,43.163,267.6,2.356,30.78,50.22,19,14,84,683.446,43.136,589.8,36.908,71.731,27.953,1.776,0.665,3858.982,7.797,339.768,3.013,536.181,2.306,110.941,0.833,182.662,1.364,86.952,1.305,34.173,26.327,6.282,0.923,46.545,0.058,0.37,579.731,5185.775,150.936,1299.7,18.34,1568.911,1,
11.6.2001 6:25,1,43.153,268.9,2.32,30.78,50.22,19,14,84,680.51,43.272,570.99,35.868,71.585,35.192,1.787,0.634,3867.236,7.8,341.218,3.01,536.181,2.306,110.941,0.833,182.662,1.364,85.191,1.292,33.706,25.545,6.29,0.978,46.545,0.058,0.37,579.964,5188.01,150.9,1299.7,18.333,1567.544,1,
11.6.2001 6:30,1,43.023,268.6,2.304,30.78,50.22,19,13,84,676.956,42.745,575.4,36.059,70.299,28.632,1.779,0.657,3865.687,7.797,339.684,3.007,536.181,2.306,110.941,0.833,182.662,1.364,85.191,1.292,33.706,25.545,5.99,0.92,46.545,0.059,0.37,580.708,5231.649,150.801,1299.7,18.28,1565.597,1,
11.6.2001 6:35,1,43.14,269.6,2.33,30.78,50.22,19,13,84,677.883,42.745,566.151,35.487,71.295,30.565,1.772,0.637,3844.359,7.806,340.667,3.004,536.181,2.306,110.941,0.833,182.662,1.364,85.191,1.292,33.706,25.545,6.174,0.917,46.54,0.059,0.37,580.708,5190.563,151.282,1299.7,18.323,1561.713,1,
11.6.2001 6:40,1,43.1,271.2,2.26,30.78,50.22,19,13,84,673.247,42.549,570.73,35.678,71.745,31.248,1.768,0.643,3861.28,7.795,334.754,3.001,536.181,2.306,110.941,0.833,182.662,1.364,85.191,1.292,33.706,25.545,6.257,0.935,46.569,0.058,0.37,579.514,5198.541,151.567,1299.7,18.31,1569.703,1,
11.6.2001 6:45,1,43.08,271.6,2.285,30.78,50.22,19,13,84,667.135,42.081,562.795,35.37,71.907,33.627,1.77,0.634,3853.984,7.802,337.126,2.998,538.837,2.311,110.941,0.833,182.662,1.364,85.191,1.292,33.706,25.545,6.351,0.912,46.606,0.059,0.37,579.894,5187.771,151.783,1299.7,18.31,1563.359,1,
11.6.2001 6:50,1,43.097,272.3,2.302,30.78,50.22,19,13,84,664.903,42.081,566.229,35.473,71.938,29.45,1.739,0.638,3762.387,7.798,335.656,3.025,538.837,2.311,112.952,0.834,182.662,1.364,85.191,1.292,33.706,25.545,6.197,0.904,46.606,0.057,0.37,580.708,5209.311,151.517,1299.7,18.307,1563.248,1,
11.6.2001 6:55,1,43.147,268.4,2.322,30.78,50.22,19,13,84,669.435,42.315,561.547,35.267,71.022,30.473,1.784,0.646,3888.973,7.793,337.402,3.022,538.837,2.311,112.952,0.834,179.38,1.368,85.191,1.292,33.706,25.545,6.158,0.93,46.593,0.055,0.37,578.836,5186.573,151.297,1299.7,18.323,1567.477,1,
11.6.2001 7:00,1,43.063,269.5,2.315,30.78,50.22,19,13,84,666.654,42.178,574.268,35.985,71.565,33.901,1.787,0.624,3863.225,7.797,338.047,3.02,538.837,2.311,112.952,0.834,179.38,1.368,85.579,1.288,34.925,27.002,6.286,0.944,46.606,0.055,0.37,581.522,5216.252,151.018,1299.7,18.29,1569.656,1,
11.6.2001 7:05,1,43.147,271.3,2.305,30.78,50.22,19,13,84,664.954,42.178,569.039,35.648,70.416,28.004,1.789,0.646,3906.68,7.784,335.487,3.017,538.837,2.311,112.952,0.834,179.38,1.368,85.579,1.288,34.925,27.002,6.048,0.897,46.618,0.06,0.37,579.894,5170.617,151.215,1299.7,18.337,1562.837,1,
11.6.2001 7:10,1,43.14,270,2.313,30.78,50.22,19,13,84,669.847,42.335,564.263,35.341,70.762,34.066,1.792,0.617,3884.373,7.792,339.751,3.014,538.837,2.311,112.952,0.834,179.38,1.368,85.579,1.288,34.925,27.002,6.13,0.937,46.618,0.057,0.369,580.057,5207.396,150.833,1299.7,18.33,1567.771,1,
11.6.2001 7:15,1,43.14,269.8,2.326,30.78,50.22,19,13,84,666.911,42.1,567.166,35.399,71.51,30.641,1.782,0.651,3862.917,7.794,341.199,3.012,538.837,2.311,112.952,0.834,179.38,1.368,85.579,1.288,34.925,27.002,6.255,0.939,46.606,0.059,0.37,589.988,5204.125,151.454,1299.7,18.33,1567.495,1,
11.6.2001 7:20,1,43.15,270.4,2.338,30.78,50.22,19,13,84,669.745,42.354,563.966,35.253,70.761,35.192,1.798,0.614,3883.724,7.791,339.365,3.009,535.12,2.295,112.952,0.834,179.38,1.368,85.579,1.288,34.925,27.002,6.15,0.948,46.602,0.06,0.37,589.228,5205.322,151.106,1299.7,18.333,1566.026,1,
11.6.2001 7:25,1,43.08,269.3,2.341,30.78,50.22,19,13,84,669.229,42.198,561.391,35.194,71.283,34.007,1.81,0.622,3920.709,7.802,340.18,3.007,535.12,2.295,112.58,0.829,179.38,1.368,85.579,1.288,34.925,27.002,6.304,0.942,46.593,0.059,0.37,590.241,5154.661,151.051,1299.7,18.297,1568.847,1,
11.6.2001 7:30,1,43.063,271,2.313,30.78,50.22,19,13,84,665.727,42.139,568.935,35.634,71.451,31.208,1.808,0.61,3910.557,7.792,338.518,3.004,535.12,2.295,112.58,0.829,183.853,1.342,85.579,1.288,34.925,27.002,6.333,0.887,46.581,0.054,0.37,590.639,5166.828,151.328,1299.7,18.287,1562.267,1,
11.6.2001 7:35,1,43.037,270.1,2.304,30.78,50.22,19,12,84,666.86,42.022,558.191,34.828,70.948,31.942,1.814,0.621,3928.269,7.8,340.82,3.015,535.12,2.295,112.58,0.829,183.853,1.342,88.559,1.293,35.137,26.762,6.3,0.912,46.593,0.062,0.37,588.441,5216.491,150.962,1299.7,18.28,1565.974,1,
11.6.2001 7:40,1,43.16,270.1,2.325,30.78,50.22,19,12,84,667.787,42.198,564.591,35.399,69.714,29.986,1.806,0.634,3940.058,7.801,340.899,3.003,535.12,2.295,112.58,0.829,183.853,1.342,88.559,1.293,35.137,26.762,5.967,0.906,46.593,0.064,0.371,589.011,5186.196,150.855,1299.7,18.33,1561.56,1,
11.6.2001 7:45,1,43.147,271.1,2.351,30.78,50.22,19,12,84,669.538,42.159,565.891,35.385,71.538,32.292,1.787,0.61,3830.531,7.798,340.068,3.002,535.12,2.295,112.58,0.829,183.853,1.342,88.559,1.293,35.137,26.762,6.223,0.953,46.593,0.061,0.37,590.368,5251.496,151.48,1299.7,18.323,1562.588,1,
11.6.2001 7:50,1,43.097,269.4,2.34,30.78,50.22,19,12,84,664.902,42.022,568.844,35.575,71.449,31.919,1.779,0.637,3842.966,7.803,341.424,3,535.12,2.295,112.58,0.829,183.853,1.342,88.559,1.293,35.137,26.762,6.23,0.935,46.593,0.06,0.369,591.127,5203.195,151.579,1299.7,18.3,1565.932,1,
11.6.2001 7:55,1,43.267,269.4,2.394,30.78,50.22,19,12,84,665.418,42.12,561,35.106,70.618,33.774,1.808,0.612,3892.317,7.796,340.292,2.999,539.86,2.319,112.58,0.829,183.853,1.342,88.559,1.293,35.137,26.762,6.154,0.925,46.593,0.06,0.37,590.281,5205.322,151.151,1299.7,18.373,1566.157,1,
11.6.2001 8:00,1,43.28,268.8,2.397,30.78,50.22,19,12,84,666.036,42.198,563.108,35.194,70.743,32.644,1.794,0.636,3900.458,7.799,341.685,2.998,539.86,2.319,111.664,0.827,183.853,1.342,88.559,1.293,35.137,26.762,6.133,0.946,46.606,0.059,0.37,589.988,5198.78,151.448,1299.7,18.377,1574.627,1,
11.6.2001 8:05,1,43.14,265.8,2.376,30.78,50.22,19,12,84,665.005,42.061,560.012,35.209,71.03,32.743,1.793,0.617,3879.593,7.81,340.758,2.997,539.86,2.319,111.664,0.827,181.379,1.363,87.825,1.293,35.625,27.875,6.189,0.918,46.618,0.059,0.37,589.499,5224.469,151.199,1299.7,18.32,1568.816,1,
11.6.2001 8:10,1,43.3,266.5,2.386,30.78,50.22,19,12,84,660.473,41.885,563.758,35.267,71.838,32.706,1.788,0.607,3870.176,7.803,334.508,2.996,539.86,2.319,111.664,0.827,181.379,1.363,87.825,1.293,35.625,27.875,6.349,0.906,46.642,0.064,0.369,590.965,5199.139,151.614,1299.7,18.39,1568.474,1,
11.6.2001 8:15,1,43.13,264.3,2.387,30.78,50.22,19,12,84,657.691,41.573,550.854,34.608,71.262,29.678,1.768,0.648,3852.03,7.804,334.326,2.994,539.86,2.319,111.664,0.827,181.379,1.363,87.825,1.293,35.625,27.875,6.155,0.922,46.679,0.063,0.37,590.476,5216.97,151.847,1299.7,18.32,1568.125,1,
11.6.2001 8:20,1,43.29,264,2.369,30.78,50.22,19,12,84,658,41.651,552.064,34.403,71.896,35.305,1.802,0.607,3891.27,7.799,334.512,2.993,539.86,2.319,111.664,0.827,181.379,1.363,87.825,1.293,35.625,27.875,6.465,0.988,46.654,0.061,0.37,591.941,5203.627,151.788,1299.7,18.38,1570.68,1,
11.6.2001 8:25,1,43.19,262.3,2.392,30.78,50.22,19,12,84,658.721,41.553,566.464,35.487,70.606,29.626,1.82,0.662,3996.454,7.808,337.912,2.992,546.753,2.335,111.664,0.827,181.379,1.363,87.825,1.293,35.625,27.875,6.248,0.934,46.642,0.059,0.37,587.383,5209.55,151.73,1299.7,18.343,1570.483,1,
11.6.2001 8:30,1,43.36,261.5,2.411,30.78,50.22,19,12,84,661.297,41.788,562.952,35.385,70.823,31.387,1.809,0.634,3925.932,7.81,339.577,2.991,546.753,2.335,102.585,0.821,181.379,1.363,87.825,1.293,35.625,27.875,6.198,0.939,46.63,0.062,0.37,590.476,5214.098,151.606,1299.7,18.42,1570.839,1,
11.6.2001 8:35,1,43.14,259.8,2.373,30.78,50.22,19,11,84,664.078,42.1,569.39,35.663,71.376,30.555,1.787,0.635,3877.91,7.806,338.441,2.989,546.753,2.335,102.585,0.821,181.075,1.368,87.825,1.293,35.625,27.875,6.244,0.915,46.606,0.062,0.37,591.344,5204.524,151.277,1299.7,18.32,1569.413,1,
11.6.2001 8:40,1,43.2,258.7,2.368,30.78,50.22,19,11,84,661.709,41.788,562.093,35.223,71.232,24.617,1.82,0.694,3967.055,7.813,338.547,2.983,546.753,2.335,102.585,0.821,181.075,1.368,83.222,1.278,34.61,26.076,6.294,0.918,46.602,0.063,0.369,589.934,5202.131,151.48,1299.7,18.35,1571.24,1,
11.6.2001 8:45,1,43.34,258.9,2.408,30.78,50.22,19,11,84,666.551,42.217,561.391,35.297,71.07,26.259,1.797,0.661,3922.236,7.804,339.684,2.975,546.753,2.335,102.585,0.821,181.075,1.368,83.222,1.278,34.61,26.076,6.247,0.906,46.606,0.065,0.369,589.174,5196.746,151.811,1299.7,18.403,1571.572,1,
11.6.2001 8:50,1,43.243,258.2,2.391,30.78,50.22,19,11,84,666.207,42.081,562.015,35.253,70.775,26.873,1.805,0.641,3935.568,7.815,341.067,2.966,546.753,2.335,102.585,0.821,181.075,1.368,83.222,1.278,34.61,26.076,6.3,0.914,46.593,0.063,0.37,589.174,5167.426,151.404,1299.7,18.367,1567.965,1,
11.6.2001 8:55,1,43.297,256.3,2.407,30.78,50.22,19,11,84,670.466,42.315,561.352,35.253,70.484,26.467,1.826,0.66,3934.879,7.823,342.423,3.018,546.753,2.335,102.585,0.821,181.075,1.368,83.222,1.278,34.61,26.076,6.196,0.898,46.597,0.06,0.371,589.825,5203.926,151.262,1299.7,18.38,1564.165,1,
11.6.2001 9:00,1,43.247,255.5,2.394,30.78,50.22,19,11,84,665.83,42.1,567.166,35.59,70.565,29.757,1.819,0.656,3962.534,7.811,340.971,3.011,550.166,2.331,102.585,0.821,181.075,1.368,83.222,1.278,34.61,26.076,6.18,0.934,46.606,0.064,0.37,590.802,5228.458,151.247,1299.7,18.353,1579.802,1,
11.6.2001 9:05,1,43.377,255.7,2.408,30.78,50.22,19,11,84,663.46,41.827,567.66,35.546,71.182,25.758,1.79,0.657,3907.943,7.816,342.771,3.003,550.166,2.331,104.337,0.823,176.198,1.342,83.222,1.278,34.61,26.076,6.214,0.885,46.61,0.063,0.371,589.784,5157.454,151.335,1299.7,18.41,1584.839,1,
11.6.2001 9:10,1,43.44,255.7,2.397,30.78,50.22,19,11,84,663.254,41.983,567.322,35.59,71.064,25.326,1.793,0.652,3914.686,7.81,340.287,2.996,550.166,2.331,104.337,0.823,176.198,1.342,83.222,1.278,34.61,26.076,6.196,0.873,46.618,0.06,0.37,589.174,5211.705,151.262,1299.7,18.447,1587.37,1,
11.6.2001 9:15,1,42.703,262.7,2.108,30.78,50.22,19,11,84,806.043,51.145,634.989,40.894,69.367,13.627,1.872,0.767,4129.742,7.815,341.137,2.99,550.166,2.331,104.337,0.823,176.198,1.342,82.086,1.288,34.814,26.392,6.113,0.888,46.618,0.064,0.37,588.685,5198.301,152.503,1299.7,18.14,1579.96,1,
11.6.2001 9:20,1,42.873,255,2.213,30.78,50.22,19,11,84,655.527,41.397,562.873,35.267,71.629,22.138,1.764,0.704,3851.289,7.815,342.005,3.018,550.166,2.331,104.337,0.823,176.198,1.342,82.086,1.288,34.814,26.392,6.217,0.905,46.618,0.064,0.37,590.639,5179.792,151.007,1299.7,18.193,1580.833,1,
11.6.2001 9:25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
11.6.2001 9:30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
11.6.2001 9:35,1,43.067,253.6,2.259,30.78,50.209,19,11,84,662.636,41.885,561.313,35.179,71.023,31.983,1.793,0.615,3889.755,7.814,343.917,3.012,550.166,2.331,104.337,0.823,176.198,1.342,82.086,1.288,34.814,26.392,6.191,0.904,46.622,0.06,0.37,590.802,5200.037,150.834,1299.7,18.01,1580.994,1,
11.6.2001 9:40,1,42.95,254.4,2.233,30.78,50.193,19,11,84,657.691,41.612,560.454,35.136,70.837,28.539,1.795,0.633,3899.782,7.824,343.41,3.007,550.166,2.331,104.337,0.823,176.198,1.342,82.086,1.288,34.814,26.392,6.154,0.885,46.63,0.063,0.371,589.795,5214.92,151.099,1299.7,18.243,1576.276,1,
11.6.2001 9:45,1,43.31,255,2.309,30.78,50.176,19,11,84,655.527,41.475,559.283,35.077,70.477,24.092,1.802,0.67,3951.629,7.805,338.748,3.001,556.571,2.31,104.337,0.823,176.198,1.342,82.086,1.288,34.814,26.392,6.105,0.883,46.634,0.063,0.369,591.779,5194.552,152.527,1299.7,18.397,1577.07,1,
11.6.2001 9:50,1,43.38,254.675,2.338,30.78,50.159,19,11,84,656.352,41.495,561.898,35.092,71.292,25.929,1.741,0.677,3814.157,7.811,336.997,2.996,556.571,2.31,104.669,0.823,176.198,1.342,82.086,1.288,34.814,26.392,6.064,0.913,46.675,0.063,0.37,588.848,5209.311,152.112,1299.7,18.42,1588.872,1,
11.6.2001 9:55,1,43.317,254.4,2.348,30.78,50.143,19,11,84,650.17,40.987,554.444,34.725,72.25,31.135,1.77,0.643,3891.829,7.815,335.534,2.99,556.571,2.31,104.669,0.823,177.328,1.349,82.086,1.288,34.814,26.392,6.379,0.934,46.679,0.063,0.369,591.453,5205.322,152.469,1299.7,18.393,1590.423,1,
11.6.2001 10:00,1,43.397,252.2,2.353,30.78,50.126,19,11,84,659.545,41.651,557.956,34.901,71.599,27.201,1.823,0.68,4010.463,7.813,337.819,2.996,556.571,2.31,104.669,0.823,177.328,1.349,89.638,1.286,34.137,26.18,6.42,0.934,46.675,0.06,0.37,587.709,5222.275,152.377,1299.778,18.43,1584.628,1,
11.6.2001 10:05,1,43.227,252.1,2.32,30.78,50.109,19,11,84,657.794,41.475,562.249,35.253,71.076,27.475,1.814,0.669,3985.963,7.819,339.176,3.006,556.571,2.31,104.669,0.823,177.328,1.349,89.638,1.286,34.137,26.18,6.273,0.922,46.667,0.063,0.37,587.6,5193.355,151.636,1299.875,18.353,1586.202,1,
11.6.2001 10:10,1,43.44,250.7,2.378,31.98,50.093,18,11,84,662.327,41.768,562.327,35.179,70.466,24.936,1.828,0.699,3996.069,7.812,336.596,3.015,556.571,2.31,104.669,0.824,177.328,1.349,89.638,1.286,34.137,26.18,6.191,0.932,46.654,0.059,0.371,588.848,5178.197,151.994,1299.972,18.44,1585.573,1,
11.6.2001 10:15,1,43.293,251.7,2.364,31.98,50.076,18,11,84,662.533,41.983,563.264,35.267,70.85,28.316,1.819,0.652,3974.507,7.813,339.546,3.023,556.571,2.31,104.669,0.824,177.328,1.349,89.638,1.286,34.137,26.18,6.246,0.914,46.63,0.061,0.37,589.732,5223.671,151.954,1300.069,18.383,1590.872,1,
11.6.2001 10:20,1,43.51,250.8,2.428,31.98,50.059,18,11,84,663.975,41.905,571.771,35.883,70.793,26.938,1.808,0.646,3922.055,7.821,339.186,3.03,553.067,2.305,104.669,0.824,177.328,1.349,89.638,1.286,34.137,26.18,6.142,0.857,46.634,0.06,0.37,589.906,5194.153,151.687,1300.167,18.48,1585.011,1,
11.6.2001 10:25,1,43.35,252.5,2.425,31.98,50.043,18,11,84,661.297,41.67,565.761,35.399,71.2,27.05,1.808,0.645,3913.589,7.815,339.907,3.038,553.067,2.305,104.003,0.814,177.328,1.349,89.638,1.286,34.137,26.18,6.28,0.884,46.642,0.061,0.37,590.639,5191.36,151.526,1300.264,18.397,1586.508,1,
11.6.2001 10:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
11.6.2001 10:35,1,43.363,253.4,2.385,31.98,50.026,18,11,84,659.648,41.612,554.106,34.755,71.087,31.266,1.799,0.639,3912.025,7.819,341.381,3.011,553.067,2.305,104.003,0.814,178.634,1.359,89.638,1.286,34.137,26.18,6.226,0.93,46.654,0.061,0.37,589.554,5194.951,151.486,1300.361,18.207,1587.027,1,
11.6.2001 10:40,1,42.707,257.6,2.212,31.98,50.02,18,11,84,685.438,41.514,581.633,34.74,71.293,28.597,1.777,0.654,3892.88,7.814,341.201,3.022,553.067,2.305,104.003,0.814,178.634,1.359,81.603,1.286,34.411,26.464,6.189,0.916,46.654,0.058,0.37,592.471,5364.675,148.791,1300.43,18.127,1580.069,1,
11.6.2001 10:45,1,42.097,259.8,2.355,31.98,50.02,18,11,84,695.376,41.201,589.002,34.447,71.023,29.572,1.767,0.617,3860.911,7.824,342.791,3.033,553.067,2.305,104.003,0.814,178.634,1.359,81.603,1.286,34.411,26.464,6.098,0.877,46.63,0.058,0.37,590.965,5194.572,144.567,1300.48,17.867,1558.392,1,
11.6.2001 10:50,1,40.647,262.9,2.019,31.98,50.02,18,10,84,692.295,41.006,588.961,34.462,69.653,27.896,1.747,0.635,3824.906,7.817,339.59,3.025,553.067,2.305,104.003,0.814,178.634,1.359,81.603,1.286,34.411,26.464,5.756,0.88,46.606,0.054,0.37,589.988,5177.526,141.921,1300.53,17.237,1538.826,1,
11.6.2001 10:55,1,40.433,267,2.037,31.98,50.02,18,10,84,683.159,40.459,573.66,33.626,70.293,27.212,1.732,0.619,3785.413,7.823,341.759,3.012,553.067,2.305,104.003,0.814,178.634,1.359,81.603,1.286,34.411,26.464,5.833,0.851,46.581,0.054,0.37,590.965,5223.019,143.357,1300.58,17.163,1541.287,1,
11.6.2001 11:00,1,40.563,270.5,2.176,31.98,50.02,18,10,84,679.344,40.264,573.16,33.656,70.961,23.205,1.704,0.676,3782.694,7.824,342.414,3.004,541.878,2.318,104.003,0.814,178.634,1.359,81.603,1.286,34.411,26.464,5.868,0.881,46.557,0.054,0.37,590.476,5178.271,143.212,1300.63,17.217,1536.422,1,
11.6.2001 11:05,1,40.707,267.5,2.241,31.98,50.02,18,10,84,678.702,40.186,576.912,33.875,70.255,24.767,1.758,0.636,3848.248,7.822,341.151,2.996,541.878,2.318,104.589,0.818,178.634,1.359,81.603,1.286,34.411,26.464,5.909,0.845,46.545,0.053,0.37,589.662,5215.412,143.468,1300.68,17.273,1534.334,1,
11.6.2001 11:10,1,40.59,267.1,2.227,31.98,50.02,18,10,84,676.446,39.951,569.408,33.348,70.259,27.647,1.776,0.631,3893.478,7.824,342.723,2.999,541.878,2.318,104.589,0.818,178.677,1.343,81.603,1.286,34.411,26.464,5.971,0.872,46.545,0.052,0.371,589.499,5176.673,143.292,1300.73,17.233,1536.926,1,
11.6.2001 11:15,1,40.577,269.9,2.213,31.98,50.02,18,10,84,668.961,39.482,571.076,33.465,70.138,23.938,1.742,0.633,3818.017,7.812,337.583,3.002,541.878,2.318,104.589,0.818,178.677,1.343,78.746,1.283,36.14,28.273,5.836,0.833,46.545,0.051,0.371,588.848,5187.688,143.803,1300.78,17.26,1532.18,1,
11.6.2001 11:20,1,40.66,271.2,2.262,31.98,50.02,18,10,84,663.348,39.248,559.486,32.762,69.497,28.171,1.746,0.625,3824.084,7.818,336.846,3.005,541.878,2.318,104.589,0.818,178.677,1.343,78.746,1.283,36.14,28.273,5.724,0.87,46.557,0.052,0.37,591.616,5199.829,143.261,1300.83,17.26,1531.521,1,
11.6.2001 11:25,1,40.55,271.3,2.183,31.98,50.02,18,10,84,660.597,38.974,563.113,32.996,70.365,25.303,1.739,0.622,3811.963,7.83,333.603,3.008,541.878,2.318,104.589,0.818,178.677,1.343,78.746,1.283,36.14,28.273,5.867,0.832,46.593,0.051,0.37,590.151,5155.578,143.733,1300.88,17.2,1538.74,1,
11.6.2001 11:30,1,40.5,270.8,2.229,31.98,50.02,18,10,84,660.487,39.131,554.67,32.513,69.686,30.045,1.773,0.615,3862.862,7.821,335.196,3.011,541.878,2.318,104.589,0.818,178.677,1.343,78.746,1.283,36.14,28.273,5.848,0.88,46.581,0.05,0.37,591.127,5192.655,144.009,1300.93,17.19,1540.304,1,
11.6.2001 11:35,1,40.67,269.85,2.227,31.98,50.02,18,10,84,663.128,39.228,559.208,32.747,69.761,26.975,1.776,0.629,3882.993,7.829,336.677,3.014,547.844,2.338,104.589,0.818,178.677,1.343,78.746,1.283,36.14,28.273,5.965,0.848,46.581,0.052,0.37,589.337,5175.821,143.429,1300.98,17.263,1527.615,1,
11.6.2001 11:40,1,40.58,270.4,2.243,31.98,50.02,18,10,84,661.972,39.013,562.043,32.879,69.67,21.041,1.769,0.683,3901.846,7.811,334.652,3.017,547.844,2.338,109.42,0.824,178.677,1.343,78.746,1.283,36.14,28.273,5.833,0.864,46.569,0.05,0.371,590.639,5197.555,143.788,1301,17.22,1533.947,1,
11.6.2001 11:45,1,40.577,271.1,2.242,31.98,50.02,18,10,84,663.348,39.306,564.864,33.084,70.499,25.049,1.799,0.648,3931.188,7.82,337.827,3.02,547.844,2.338,109.42,0.824,176.89,1.347,78.746,1.283,36.14,28.273,6.098,0.865,46.569,0.05,0.37,588.685,5151.103,143.81,1301,17.223,1524.91,1,
11.6.2001 11:50,1,40.65,270.3,2.24,31.98,50.02,18,10,84,662.027,39.17,568.574,33.363,69.603,26.476,1.795,0.634,3930.162,7.826,338.79,3.023,547.844,2.338,109.42,0.824,176.89,1.347,82.913,1.273,34.623,26.673,5.904,0.863,46.569,0.052,0.371,590.476,5215.54,143.537,1301,17.257,1524.922,1,
11.6.2001 11:55,1,40.683,273,2.244,31.98,50.02,18,10,84,659.166,39.072,560.986,32.718,69.408,25.81,1.785,0.67,3922.624,7.818,339.558,3.026,547.844,2.338,109.42,0.824,176.89,1.347,82.913,1.273,34.623,26.673,5.836,0.903,46.557,0.05,0.37,588.848,5169.002,143.704,1301,17.267,1529.35,1,
11.6.2001 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
11.6.2001 12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
11.6.2001 12:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
11.6.2001 12:15,1,40.707,274.567,2.262,31.98,50.02,18,10,84,662.578,39.17,562.237,32.982,69.518,22.336,1.767,0.662,3862.914,7.819,338.953,3.025,547.844,2.338,109.42,0.824,176.89,1.347,82.913,1.273,34.623,26.673,5.799,0.853,46.557,0.053,0.37,590.29,5190.006,143.814,1301,16.87,1526.445,1,
11.6.2001 12:20,1,40.62,272.9,2.226,31.98,50.02,18,10,84,659.202,38.935,559.903,33.011,69.201,27.15,1.783,0.636,3882.921,7.806,337.572,3.024,547.844,2.338,109.42,0.824,176.89,1.347,82.913,1.273,34.623,26.673,5.789,0.873,46.569,0.05,0.37,589.174,5240.599,143.814,1301,17.24,1537.487,1,
11.6.2001 12:25,1,40.667,274.6,2.226,31.98,50.02,18,10,84,658.285,39.053,559.11,32.762,68.681,24.064,1.799,0.677,3959.943,7.817,340.115,3.024,538.595,2.355,109.42,0.824,176.89,1.347,82.913,1.273,34.623,26.673,5.744,0.891,46.581,0.049,0.37,589.988,5192.583,143.339,1301,17.26,1522.229,1,
11.6.2001 12:30,1,40.54,274.5,2.239,31.98,50.02,18,10,84,655.313,38.74,559.013,32.718,70.244,26.579,1.765,0.643,3844.602,7.821,342.238,3.023,538.595,2.355,102.726,0.821,180.583,1.357,82.913,1.273,34.623,26.673,5.985,0.883,46.606,0.053,0.368,588.36,5235.484,143.503,1301,17.203,1527.772,1,
